U10,V10,U100,V100,WINDPOWER
6.632014192,-4.091838685,8.964355796,-5.557501823,0.948866121
6.408726695,-3.811930242,8.765570611,-5.246016228,0.937166897
6.43966173,-2.788128175,9.088044355,-3.959466821,0.958745465
5.136424225,-1.392179647,8.571202875,-2.258428633,0.901194739
4.009278459,-1.007654924,8.155471883,-1.514131574,0.845676605
3.194655868,-0.351207733,7.225844376,0.224047186,0.325829286
3.074881758,1.444039573,6.189216449,3.93067625,0.1231491
2.188474021,1.718757133,4.620531385,4.267912642,0.151522672
2.13969185,1.319059056,4.403585578,3.320580458,0.123751787
2.390741558,0.938926619,4.644091111,2.633232276,0.171588613
2.522017156,0.473344244,5.005831064,1.79880743,0.686614434
3.017374321,0.302444367,5.765141388,1.331331433,0.644556316
3.516697515,0.38629711,6.484694675,1.374909704,0.439004502
3.56072045,0.181057538,6.479295571,1.053024748,0.50190851
3.344175204,-0.210654563,6.190688932,0.388456117,0.50585552
3.580947204,-0.258570416,6.453772535,0.166107894,0.341357346
4.598630538,0.457771592,6.665810065,0.875245211,0.035700358
4.556987221,0.750856895,6.290817766,1.158503972,0.04186904
4.141347263,0.443796134,5.489296267,0.653392196,0.070478959
3.728086922,0.290066105,4.765325532,0.384494456,0.110693563
2.526588878,-0.360277922,3.094873004,-0.479911743,0.141135179
3.296665083,-0.311504961,4.059568378,-0.464666958,0.077262145
3.967312724,0.160617297,4.925590839,0.101149098,0.085333428
4.327394654,0.609328534,5.41847641,0.67106952,0.146653904
4.641525534,1.08388944,5.865378487,1.30490077,0.139327117
4.816614876,1.525284733,6.154212306,1.94166371,0.110988998
4.680742377,1.756956295,6.083800081,2.335682767,0.130345895
4.115069116,1.624781572,5.819394994,2.407215989,0.231148297
2.905288905,1.099496787,5.489846624,2.520965538,0.3597334
2.107483618,1.106812731,4.25547722,2.883908687,0.283901159
1.383754592,1.518456518,2.836215853,3.177663966,0.183394193
0.876708531,1.72671706,1.949596619,3.178250304,0.166128975
0.496423985,1.497484145,1.381987871,2.721493094,0.09485825
0.514645953,0.899039919,1.311575647,2.188511959,0.004916037
0.784806433,0.447890034,1.490240679,1.798010929,0.02538377
0.780052876,0.179151022,1.394920729,1.463798336,0.000768131
0.500385283,-0.146164625,1.159734319,1.128413068,0
0.441361952,-0.375885269,1.168356224,0.857524966,0
0.168032435,-0.58463354,0.966220451,0.611263056,0
-0.327921993,-0.728513774,0.537041178,0.310471722,0
-0.232850857,-0.693884972,0.520755358,0.029615876,0
-0.255430252,-0.626090556,0.726723089,-0.139835772,0
0.362136005,-0.485136701,0.703731342,-0.399583453,0
1.112405723,0.112819796,1.360912103,0.13105233,0
0.84561152,-0.505349411,1.050354054,-0.603482566,0
1.733693947,-0.060049471,2.0993106,-0.114859205,0
2.571705095,0.351344381,3.132949772,0.36314191,0.0008154
3.18530587,0.688709944,3.909030116,0.778117692,0.036314863
3.737455528,1.017598986,4.646533367,1.204423871,0.022937569
3.930002359,1.34761823,4.960823213,1.66542939,0.062998546
3.748380171,1.669726054,4.859841999,2.172464646,0.162914643
2.708718324,1.410909592,4.65731226,2.526539546,0.310856643
2.169769276,1.322753766,3.909597426,2.771559376,0.381323785
1.567548337,1.971490226,2.397148452,3.04278075,0.187045769
-0.037008585,1.701936836,0.602746312,2.810507615,0
-1.379374079,0.880844436,-0.772413596,2.117937112,0
-1.652034957,0.185204556,-1.546792009,1.726330273,0
-1.875534943,-0.414368078,-2.40059385,1.118029595,0
-2.166403559,-1.00546419,-3.324174844,-0.007220435,0.015728956
-1.885094005,-1.205510102,-3.556204713,-1.384571795,0.137920847
-1.875079749,-1.571695839,-3.348001872,-2.698189672,0.163399156
-1.952007443,-2.048641459,-3.056404433,-3.701637937,0.148745583
-2.012092979,-2.448733283,-2.915144195,-4.428907781,0.080452843
-2.088110285,-2.6900316,-2.974144455,-5.039332908,0.064794791
-2.189618425,-2.872559367,-3.121077795,-5.52653997,0.042932605
-2.39718664,-3.198622901,-3.259501482,-5.828919934,0.058685196
-2.317527786,-3.24100551,-3.123347035,-5.433772346,0.194278016
-2.013913752,-3.368718436,-2.492498101,-4.43315668,0.080937356
-0.776620187,-3.193538329,-0.874824298,-4.016155334,0.061379563
-0.272814706,-2.789890786,-0.258413083,-3.458744898,0.008366717
0.46191859,-2.350387606,0.641214096,-2.88500009,0
1.0858717,-2.068975187,1.371119944,-2.548103673,0
1.638958072,-1.911970961,2.033866125,-2.380676362,0.014310868
1.935050703,-1.746817727,2.404545842,-2.211207255,0.011592867
1.832416118,-1.671303583,2.326973822,-2.186025099,0.017537018
1.175880601,-1.262766635,2.337386174,-1.93080054,0.024698361
0.738869056,-1.946740063,1.820933534,-1.949857307,0.000839035
-0.746074179,-1.929355512,0.471492765,-3.29540118,0
-1.556154294,-2.999591932,-0.85087589,-5.878954312,0
-1.684040244,-3.920429867,-1.558915799,-7.835675928,0
-1.554117893,-4.390899278,-1.559436417,-8.585695831,0.072417012
-1.16475812,-4.675571301,-0.844107861,-8.85793536,0.245010104
-0.485414917,-4.692955852,0.578219369,-8.726579787,0.461741175
0.052194812,-4.514220937,1.80895933,-8.322304086,0.718001442
0.280678947,-4.42566838,2.391009785,-8.075927312,0.873305681
0.260314942,-4.464240353,2.420164369,-8.04870336,0.918306331
0.213885011,-4.713600006,2.171829783,-8.539415111,0.962337954
0.316112315,-5.093887059,2.025536243,-9.222736329,0.966001347
0.689180885,-5.415501252,2.440468455,-9.664444965,0.956760142
1.681722482,-5.890316801,3.62070851,-9.790355747,0.956346533
4.679304001,-5.029781527,7.21869661,-8.236548635,0.98092672
9.002582237,-1.90056235,12.30981593,-2.750241523,0.981943017
8.513467574,1.612933486,11.34422957,2.192831869,0.951773201
8.935724022,2.402483807,11.88758733,3.260516233,0.961794354
9.18088983,2.875026706,12.27587866,3.904563764,0.982592973
8.997134487,3.017501952,12.03765161,4.095088266,0.991196039
9.468900147,4.286718935,12.8098574,5.848660836,0.992980466
8.761489682,4.915984604,11.89509054,6.759442669,0.956488342
7.72322439,5.216369914,10.59015656,7.259289303,0.95036693
6.333634116,5.01690457,8.935072578,7.27871533,0.985346427
4.734105743,4.698709854,7.139928604,7.438606481,0.961912528
3.128864769,5.638452831,4.641983575,8.764059288,0.820198296
1.499345239,5.966145896,2.161546046,8.95308948,0.60539346
0.615796233,5.471638063,0.865365809,8.17828984,0.574183713
0.606751281,5.716220569,0.83035081,8.143920714,0.637241347
0.283513256,5.494196644,0.373280018,7.918279932,0.768249016
-0.12922219,4.67496398,-0.225726575,6.862550046,0.777301143
-0.461029118,4.012454086,-0.730942991,6.239422853,0.694272107
-0.738090282,3.652110444,-1.195516998,6.067577224,0.407168433
-1.11512197,3.577310939,-1.715114575,5.974930015,0.114037887
-1.37361718,2.467191315,-2.341632952,4.838507399,0.132106687
-1.301257563,1.300081592,-2.559226161,3.592253012,0.078160268
-1.377901631,1.161761874,-2.69866089,3.377819554,0.195400669
-1.783020276,1.797557659,-2.703663033,3.297873978,0.568369554
-2.417119023,2.86493471,-3.15948329,3.696107545,0.373110694
-2.40093332,2.688621593,-3.070695256,3.338967498,0.294300469
-1.962811742,1.823805309,-2.470198003,2.189983588,0.051760201
-1.418385188,1.710339455,-1.781396279,2.016039118,0.001784427
-1.094216034,1.626815979,-1.384342654,1.896854945,0
-0.774043485,1.556425125,-0.99189255,1.806661516,0
-0.333084621,1.618411101,-0.454431556,1.887191363,0
0.188250431,1.810672687,0.184306884,2.138444486,0
0.545724635,1.901025127,0.625669392,2.277600061,0
0.643863516,1.937796468,0.826497965,2.626777478,0
0.373870577,1.898923907,0.849515566,4.005448459,0.33425509
-0.111495021,2.577617812,-0.128157055,5.244319626,0.279906879
-0.83488071,2.799296471,-1.567908026,5.249473536,0.332683376
-1.35310729,1.970890676,-2.571475449,4.104661231,0.210432399
-1.397958091,1.195015368,-2.953567633,3.140235783,0.204110091
-1.502313915,1.029019026,-2.90120259,2.602296405,0.167086184
-1.596012123,1.090479697,-2.813160264,2.519833841,0.144786755
-1.741666209,1.049505916,-2.90177803,2.479891037,0.115999575
-2.017876091,0.61928122,-3.114690843,1.950326763,0.070254429
-2.070720104,0.209543414,-3.198705088,1.393060222,0.020503185
-1.949933789,-0.152916953,-2.940332512,0.93049678,0
-1.6697273,-0.526934028,-2.444878641,0.326200808,0
-1.207897272,-0.60257793,-1.378012814,0.250180632,0
-0.669687661,-0.450239515,-0.401491073,0.417038475,0
0.587466965,0.756911098,0.75744516,1.012959343,0
2.392156615,2.008712627,2.97461562,2.46249659,0
4.423513847,2.708529499,5.616220566,3.450735388,0.102610463
4.504006342,2.697004177,5.798838314,3.534813613,0.258824642
4.335461283,2.317192427,5.600107235,3.029702447,0.472636816
4.787286561,2.14012157,6.17183208,2.755645945,0.443908722
5.358738806,3.673513283,7.141019083,4.878781567,0.580931447
4.831757552,3.421527832,6.365192049,4.57648505,0.514706751
4.443970503,3.48910813,5.996375812,4.770314239,0.442596991
3.587459199,3.388523501,5.0456893,4.883916115,0.397017289
2.42854515,2.395774169,4.301492137,4.663130549,0.46385649
2.032308612,2.152694649,3.973854413,4.786359702,0.456494251
1.927357071,1.951001513,3.890303809,4.622695983,0.457416008
1.938030109,1.851988518,3.942224541,4.50331774,0.373382494
1.819292561,1.974052157,3.621748297,4.712550574,0.261318113
1.557358418,1.850416884,3.094185914,4.530274118,0.235213481
1.592490502,1.738306933,2.860841014,3.982802931,0.370723579
1.82240553,1.471129012,2.964682478,3.449451751,0.29361506
1.88066253,1.178281056,3.042861972,3.120840676,0.222947023
2.021190864,1.209713753,3.206979229,3.127258861,0.285886482
2.091455031,1.469033499,3.286949092,3.385911719,0.29942922
1.995842399,1.717351802,3.381838707,3.824915578,0.427187105
1.958042056,1.934237408,3.551923864,4.357624939,0.463962846
2.31825709,2.919128566,3.396161667,5.102776226,0.384727195
2.26400248,6.004247732,3.01540963,8.064768638,0.244643765
2.124808275,5.58252572,2.696723756,7.403053757,0.322614954
2.049223593,4.830426746,2.618766558,6.289863205,0.413573463
2.032493641,4.836504817,2.579669109,6.221734608,0.338544806
2.195230452,4.734580233,2.732594575,6.067270633,0.313208305
2.676216587,5.13853822,3.320541027,6.630506193,0.352052091
2.760246576,5.98713052,3.482869677,7.815121547,0.533413692
2.5210843,6.212486712,3.217600907,8.225655079,0.526547784
2.244659857,5.91045331,2.871662717,7.978395255,0.532101961
1.991048985,5.129187341,2.695971648,7.483875608,0.552179719
1.616526184,4.047290601,2.412391415,7.102120536,0.535517188
1.299417539,3.831285288,1.947181259,7.002864217,0.60484986
0.854172666,3.733568599,1.247386408,7.021658313,0.661916073
-0.008560568,3.669515076,-0.2200052,6.823145675,0.579359733
-1.231368008,3.700840521,-2.282271922,6.515392356,0.492738209
-1.821859287,3.668112444,-3.151324085,6.314530456,0.567719597
-1.982694967,3.520836094,-3.375020883,6.089588621,0.445090462
-2.253035791,3.109397403,-3.991176887,5.585084611,0.419056735
-3.12223287,3.35065009,-4.768671732,5.018912473,0.702674277
-3.943521449,3.450236955,-5.679790771,4.934926357,0.785833304
-3.987627688,3.26929744,-5.780751272,4.738762982,0.50535919
-3.38496917,2.35244372,-5.640693321,3.991110356,0.610144054
-3.372801932,1.771754113,-6.009397115,3.340952102,0.72196027
-3.990669497,1.82084623,-6.525582426,3.044357777,0.841162359
-5.254921592,2.424913035,-7.16301932,3.289855654,0.869417757
-5.708531442,2.780713994,-7.580223747,3.662800994,0.950875078
-5.241624145,3.028145431,-6.843385056,3.916451573,0.925633117
-4.904955098,2.583446516,-6.324850859,3.26934224,0.886446627
-4.524930015,2.471853837,-5.791301193,3.088029049,0.83680174
-4.290807419,2.550428457,-5.481982531,3.185580653,0.687063495
-4.021622985,2.749372709,-5.154144791,3.449633949,0.632384396
-3.906635237,3.054058338,-5.059547336,3.891425246,0.597452169
-3.782976281,3.283930897,-5.021508148,4.293889456,0.603029981
-3.411245396,3.087076396,-5.113102509,4.572754252,0.558596566
-3.085509611,2.37029196,-5.654159909,4.469073751,0.621996904
-3.414261468,2.231114574,-6.28581064,4.355689164,0.848997294
-3.717753722,2.168422058,-6.811852571,4.231068266,0.915954668
-4.163001364,1.992465062,-7.514076006,3.828604055,0.953983054
-4.574318195,1.489253131,-8.178260253,2.845937633,0.960577162
-4.700239205,1.360524498,-8.397486101,2.428661922,0.975242552
-4.56489297,1.499701884,-8.173255097,2.672796304,0.983278382
-4.833700395,0.950097492,-8.545638729,1.85969602,0.992614127
-5.19412101,0.228297654,-9.078187363,0.523085818,0.990262464
-4.963014486,0.456916363,-8.757857357,0.678351199,0.995036693
-4.49627733,0.78960465,-8.12820869,1.339761291,0.98646908
-4.497408357,0.651681114,-8.086165376,1.20645779,0.96853027
-4.527569078,0.408434151,-8.118698892,0.794289493,0.925562213
-4.952081225,0.087448468,-8.121201471,0.154841281,0.318100708
-5.596389625,-0.313365686,-7.735303917,-0.507079553,0
-5.80412159,-0.513563788,-7.693761119,-0.785433607,0
-4.904024539,0.096356287,-6.304590932,0.053834866,0
-4.509600499,0.176676308,-5.71669537,0.151441285,0
-4.348950258,0.357584017,-5.480269709,0.37859804,0
-4.394744809,0.375599723,-5.546566389,0.398119324,0
-4.370739601,0.443533946,-5.540229207,0.485077769,0
-4.371847533,0.643583343,-5.601651131,0.74062912,0
-4.395852742,0.731785234,-5.77860477,0.878165437,0
-3.834500175,0.703260367,-6.001381115,0.981095841,0
-3.284965557,0.520476022,-6.53467941,1.06672329,0
-3.718905863,0.336190367,-7.302453465,0.885264085,0
-4.161340321,0.106865449,-8.00490579,0.439380219,0
-4.83459409,-0.192270328,-8.879924474,-0.163561248,0
-5.379696977,-0.642287639,-9.575552141,-1.018504741,0
-5.685855713,-1.272462005,-9.911422822,-2.132548908,0
-5.77079722,-1.830948876,-9.936771553,-3.127690711,0
-5.710599543,-2.181129152,-9.76907995,-3.776329728,0
-5.578386241,-2.29260133,-9.541428849,-4.021233105,0
-5.358646256,-2.414207343,-9.211407875,-4.26036883,0
-5.167712521,-2.676185727,-8.900885924,-4.744851598,0
-5.09717414,-3.017733478,-8.709308017,-5.378405987,0
-4.992659155,-3.330005707,-8.479707014,-5.948072539,0
-4.988966046,-3.830316862,-7.974194828,-6.443646945,0
-4.921751462,-4.317491566,-7.018255196,-6.41835801,0
-4.293184312,-4.682309602,-5.756668369,-6.440541286,0
-3.464284399,-4.344393285,-4.495171172,-5.759283465,0
-2.640108596,-3.862078592,-3.334111528,-4.998129083,0
-2.117352013,-3.320691256,-2.614649616,-4.234963194,0
-1.933460336,-2.693715718,-2.345125751,-3.41306129,0
-2.237474803,-2.117086182,-2.711221685,-2.69897618,0
-2.636401102,-1.681425449,-3.22876018,-2.19006482,0
-3.093164301,-1.536764605,-3.936809029,-2.088282548,0
-2.83141526,-1.138359914,-5.16634705,-2.379146511,0
-3.116892259,-1.192397955,-6.296240254,-2.700987687,0.092695667
-3.229600061,-1.237373716,-6.599125378,-2.670010474,0.410784557
-3.129126987,-1.232674756,-6.642582809,-2.612481364,0.445244088
-3.166201922,-1.456882283,-6.696575375,-3.059840599,0.431784073
-3.257406262,-1.753252411,-6.749690013,-3.695879223,0.330059914
-3.244800784,-1.947587977,-6.670237538,-4.083295539,0.403020527
-3.227375565,-2.143937382,-6.530647002,-4.439734642,0.448789308
-3.158416186,-2.42318987,-6.27473102,-4.936174656,0.322094988
-3.085007815,-2.810182801,-5.934972924,-5.644627546,0.472128668
-3.015306937,-3.081379929,-5.617163025,-6.196182862,0.487065858
-2.989725232,-3.376071858,-5.410411005,-6.740094449,0.469942449
-2.93411283,-3.707348547,-5.190490067,-7.302511905,0.348778672
-2.809541048,-3.874497272,-4.904724536,-7.598605787,0.34120372
-2.748738155,-4.034597557,-4.477612614,-7.442110515,0.271315631
-2.512941569,-4.180265321,-3.629973229,-6.652392729,0.14880467
-2.085467569,-4.86765606,-2.711221685,-6.598484332,0.125075336
-1.444884932,-4.650736995,-1.837999314,-6.03454411,0.316800794
-1.326104498,-4.15562515,-1.65573166,-5.301672365,0.088902282
-1.491814531,-3.797712974,-1.85363315,-4.805819181,0.071400716
-1.483075916,-3.78906343,-1.846769515,-4.800272724,0.010576571
-1.417374477,-3.433239074,-1.768981646,-4.349900481,0.003698845
-1.492461836,-3.031482656,-1.874224056,-3.860333281,0.017064322
-1.554603098,-2.876089119,-2.003107878,-3.7734388,0.018080618
-1.069124486,-1.840231628,-2.125509378,-4.100309952,0.007752213
-1.219299203,-2.105683159,-1.998913434,-4.890864842,0.065468383
-1.047763427,-2.764539824,-1.246964036,-6.015316395,0.074213257
-0.69465865,-3.259651668,-0.406931315,-6.835082621,0.007433143
-0.527006703,-3.422799969,-0.081289942,-7.169718812,0
-0.597239275,-3.528980581,-0.212842956,-7.360516905,0
-0.673944896,-3.658723745,-0.314272236,-7.589770428,0
-0.784310367,-3.630090771,-0.432860604,-7.592728538,0
-0.881082437,-3.650968981,-0.57585301,-7.616023654,0.084967089
-0.881082437,-3.699585385,-0.475948983,-7.684060183,0.207466232
-0.621513206,-3.600264756,0.263035771,-7.39453517,0.266163246
-0.400782263,-3.531366662,1.012315979,-7.09650559,0.45340991
-0.426350804,-3.54657793,1.058454862,-7.103161338,0.539168764
-0.385246948,-3.597878675,1.122134146,-7.222225264,0.572753808
-0.180051321,-3.967124737,1.310884122,-7.253285419,0.47221139
0.551403121,-4.149659948,1.508785612,-6.530767058,0.508691696
1.950876133,-4.09478008,2.661495061,-5.410013142,0.306153319
3.816569317,-3.342370423,4.887878357,-4.384793112,0.423641886
3.871427773,-2.975889398,4.884898563,-3.886390236,0.576263575
3.937625686,-2.65311712,4.941887117,-3.471353954,0.610581298
4.150317129,-2.308210284,5.214910712,-3.053083623,0.415263351
4.211611493,-1.970868424,5.299089883,-2.659967007,0.49550348
4.40315638,-1.532380042,5.605263682,-2.159408097,0.436451945
4.297730074,-0.765795881,5.72184811,-1.212191094,0.325214781
2.643395192,0.290778999,5.330750191,0.247442997,0.254901266
2.51682233,0.465333799,4.347045806,0.381117021,0.159050354
1.974060738,-0.666890834,3.341365443,-0.690071859,0.054726368
0.796289535,-2.151867462,2.603866511,-2.165876195,0.032320582
0.192540051,-2.238444401,2.223570344,-3.583108312,0.063341251
-0.006973104,-2.531236963,2.336057555,-4.7804251,0.10407582
0.190394748,-2.741375165,2.754346091,-5.091612477,0.041679961
0.376423142,-2.675251677,3.172634627,-4.861635663,0.011911937
0.51586782,-2.509102405,3.494079869,-4.480736564,0.001087201
0.513722517,-2.346875713,3.586453472,-4.031203761,0.008213091
0.400634416,-2.300925493,3.481043271,-3.66575623,0.014748112
0.263335041,-2.295041624,3.296668538,-3.589217071,0.039399204
0.189781804,-2.305688626,3.149541226,-3.593888475,0.084482575
0.188862389,-2.406274779,3.097394837,-3.860877183,0.11829215
0.272222724,-2.64527196,3.016195459,-4.15733167,0.077864833
0.949525445,-2.712516185,2.678733826,-3.904716513,0.022902116
